Model,Type,Account,Steps,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,114,614,614,2,17,17,=2/114,=17/614,=17/614,=2/114
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,115,615,615,2,17,17,=2/115,=17/615,=17/615,=2/115
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,116,616,616,2,17,17,=2/116,=17/616,=17/616,=2/116
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,117,617,617,2,17,17,=2/117,=17/617,=17/617,=2/117
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,118,618,618,2,17,17,=2/118,=17/618,=17/618,=2/118
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,119,619,619,2,17,17,=2/119,=17/619,=17/619,=2/119
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,120,620,620,2,17,17,=2/120,=17/620,=17/620,=2/120
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,121,621,621,3,18,18,=3/121,=18/621,=18/621,=3/121
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,122,622,622,3,18,18,=3/122,=18/622,=18/622,=3/122
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,123,623,623,3,18,18,=3/123,=18/623,=18/623,=3/123
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,124,624,624,3,18,18,=3/124,=18/624,=18/624,=3/124
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,125,625,625,3,18,18,=3/125,=18/625,=18/625,=3/125
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,126,626,626,3,18,18,=3/126,=18/626,=18/626,=3/126
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,127,627,627,3,18,18,=3/127,=18/627,=18/627,=3/127
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,128,628,628,3,18,18,=3/128,=18/628,=18/628,=3/128
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,129,629,629,3,18,18,=3/129,=18/629,=18/629,=3/129
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,130,630,630,3,18,18,=3/130,=18/630,=18/630,=3/130
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,131,631,631,3,18,18,=3/131,=18/631,=18/631,=3/131
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,132,632,632,3,18,18,=3/132,=18/632,=18/632,=3/132
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,133,633,633,3,18,18,=3/133,=18/633,=18/633,=3/133
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,134,634,634,3,18,18,=3/134,=18/634,=18/634,=3/134
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,135,635,635,3,18,18,=3/135,=18/635,=18/635,=3/135
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,136,636,636,3,18,18,=3/136,=18/636,=18/636,=3/136
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,137,637,637,3,18,18,=3/137,=18/637,=18/637,=3/137
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,138,638,638,3,18,18,=3/138,=18/638,=18/638,=3/138
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,139,639,639,3,18,18,=3/139,=18/639,=18/639,=3/139
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,140,640,640,3,18,18,=3/140,=18/640,=18/640,=3/140
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,141,641,641,3,18,18,=3/141,=18/641,=18/641,=3/141
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,142,642,642,3,18,18,=3/142,=18/642,=18/642,=3/142
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,143,643,643,3,18,18,=3/143,=18/643,=18/643,=3/143
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,144,644,644,3,18,18,=3/144,=18/644,=18/644,=3/144
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,145,645,645,3,18,18,=3/145,=18/645,=18/645,=3/145
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,146,646,646,3,18,18,=3/146,=18/646,=18/646,=3/146
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,147,647,647,3,18,18,=3/147,=18/647,=18/647,=3/147
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,148,648,648,3,18,18,=3/148,=18/648,=18/648,=3/148
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,149,649,649,3,18,18,=3/149,=18/649,=18/649,=3/149
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,150,650,650,4,19,19,=4/150,=19/650,=19/650,=4/150
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,151,651,651,4,19,19,=4/151,=19/651,=19/651,=4/151
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,152,652,652,4,19,19,=4/152,=19/652,=19/652,=4/152
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,153,653,653,4,19,19,=4/153,=19/653,=19/653,=4/153
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,154,654,654,4,19,19,=4/154,=19/654,=19/654,=4/154
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,155,655,655,4,19,19,=4/155,=19/655,=19/655,=4/155
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,156,656,656,4,19,19,=4/156,=19/656,=19/656,=4/156
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,157,657,657,4,19,19,=4/157,=19/657,=19/657,=4/157
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,158,658,658,4,19,19,=4/158,=19/658,=19/658,=4/158
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,159,659,659,4,19,19,=4/159,=19/659,=19/659,=4/159
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,160,660,660,4,19,19,=4/160,=19/660,=19/660,=4/160
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,161,661,661,4,19,19,=4/161,=19/661,=19/661,=4/161
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,162,662,662,4,19,19,=4/162,=19/662,=19/662,=4/162
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,163,663,663,4,19,19,=4/163,=19/663,=19/663,=4/163
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,164,664,664,4,19,19,=4/164,=19/664,=19/664,=4/164
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,165,665,665,4,19,19,=4/165,=19/665,=19/665,=4/165
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,166,666,666,4,19,19,=4/166,=19/666,=19/666,=4/166
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,167,667,667,4,19,19,=4/167,=19/667,=19/667,=4/167
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,168,668,668,4,19,19,=4/168,=19/668,=19/668,=4/168
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,169,669,669,4,19,19,=4/169,=19/669,=19/669,=4/169
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,170,670,670,4,19,19,=4/170,=19/670,=19/670,=4/170
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,171,671,671,4,19,19,=4/171,=19/671,=19/671,=4/171
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,172,672,672,4,19,19,=4/172,=19/672,=19/672,=4/172
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,173,673,673,4,19,19,=4/173,=19/673,=19/673,=4/173
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,174,674,674,4,19,19,=4/174,=19/674,=19/674,=4/174
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,175,675,675,4,19,19,=4/175,=19/675,=19/675,=4/175
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,176,676,676,4,19,19,=4/176,=19/676,=19/676,=4/176
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,177,677,677,4,19,19,=4/177,=19/677,=19/677,=4/177
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,178,678,678,4,19,19,=4/178,=19/678,=19/678,=4/178
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,179,679,679,4,19,19,=4/179,=19/679,=19/679,=4/179
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,180,680,680,4,19,19,=4/180,=19/680,=19/680,=4/180
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,181,681,681,4,19,19,=4/181,=19/681,=19/681,=4/181
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,182,682,682,4,19,19,=4/182,=19/682,=19/682,=4/182
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,183,683,683,4,19,19,=4/183,=19/683,=19/683,=4/183
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,6,0,184,684,684,4,19,19,=4/184,=19/684,=19/684,=4/184
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,185,685,685,4,19,19,=4/185,=19/685,=19/685,=4/185
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,186,686,686,4,19,19,=4/186,=19/686,=19/686,=4/186
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,187,687,687,4,19,19,=4/187,=19/687,=19/687,=4/187
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,188,688,688,4,19,19,=4/188,=19/688,=19/688,=4/188
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,189,689,689,4,19,19,=4/189,=19/689,=19/689,=4/189
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,190,690,690,4,19,19,=4/190,=19/690,=19/690,=4/190
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,191,691,691,4,19,19,=4/191,=19/691,=19/691,=4/191
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,192,692,692,4,19,19,=4/192,=19/692,=19/692,=4/192
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,193,693,693,4,19,19,=4/193,=19/693,=19/693,=4/193
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,194,694,694,4,19,19,=4/194,=19/694,=19/694,=4/194
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,195,695,695,4,19,19,=4/195,=19/695,=19/695,=4/195
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,196,696,696,4,19,19,=4/196,=19/696,=19/696,=4/196
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,197,697,697,4,19,19,=4/197,=19/697,=19/697,=4/197
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,198,698,698,5,20,20,=5/198,=20/698,=20/698,=5/198
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,199,699,699,5,20,20,=5/199,=20/699,=20/699,=5/199
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,200,700,700,5,20,20,=5/200,=20/700,=20/700,=5/200
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,1,1,701,701,1,21,21,=1/1,=21/701,=21/701,=1/1
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,2,702,702,1,21,21,=1/2,=21/702,=21/702,=1/2
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,3,703,703,1,21,21,=1/3,=21/703,=21/703,=1/3
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,4,704,704,1,21,21,=1/4,=21/704,=21/704,=1/4
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,5,705,705,1,21,21,=1/5,=21/705,=21/705,=1/5
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,6,706,706,1,21,21,=1/6,=21/706,=21/706,=1/6
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,7,707,707,1,21,21,=1/7,=21/707,=21/707,=1/7
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,8,708,708,1,21,21,=1/8,=21/708,=21/708,=1/8
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,9,709,709,1,21,21,=1/9,=21/709,=21/709,=1/9
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,10,710,710,1,21,21,=1/10,=21/710,=21/710,=1/10
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,11,711,711,1,21,21,=1/11,=21/711,=21/711,=1/11
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,12,712,712,1,21,21,=1/12,=21/712,=21/712,=1/12
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,13,713,713,1,21,21,=1/13,=21/713,=21/713,=1/13
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,14,714,714,1,21,21,=1/14,=21/714,=21/714,=1/14
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,15,715,715,1,21,21,=1/15,=21/715,=21/715,=1/15
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,16,716,716,1,21,21,=1/16,=21/716,=21/716,=1/16
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,17,717,717,1,21,21,=1/17,=21/717,=21/717,=1/17
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,18,718,718,1,21,21,=1/18,=21/718,=21/718,=1/18
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,19,719,719,1,21,21,=1/19,=21/719,=21/719,=1/19
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,20,720,720,1,21,21,=1/20,=21/720,=21/720,=1/20
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,21,721,721,1,21,21,=1/21,=21/721,=21/721,=1/21
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,22,722,722,1,21,21,=1/22,=21/722,=21/722,=1/22
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,23,723,723,1,21,21,=1/23,=21/723,=21/723,=1/23
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,24,724,724,1,21,21,=1/24,=21/724,=21/724,=1/24
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,25,725,725,1,21,21,=1/25,=21/725,=21/725,=1/25
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,26,726,726,1,21,21,=1/26,=21/726,=21/726,=1/26
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,27,727,727,1,21,21,=1/27,=21/727,=21/727,=1/27
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,28,728,728,1,21,21,=1/28,=21/728,=21/728,=1/28
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,29,729,729,1,21,21,=1/29,=21/729,=21/729,=1/29
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,9,0,30,730,730,1,21,21,=1/30,=21/730,=21/730,=1/30
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,31,731,731,1,21,21,=1/31,=21/731,=21/731,=1/31
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,32,732,732,1,21,21,=1/32,=21/732,=21/732,=1/32
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,33,733,733,1,21,21,=1/33,=21/733,=21/733,=1/33
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,34,734,734,1,21,21,=1/34,=21/734,=21/734,=1/34
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,35,735,735,1,21,21,=1/35,=21/735,=21/735,=1/35
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,36,736,736,1,21,21,=1/36,=21/736,=21/736,=1/36
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,37,737,737,1,21,21,=1/37,=21/737,=21/737,=1/37
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,38,738,738,1,21,21,=1/38,=21/738,=21/738,=1/38
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,1,39,739,739,2,22,22,=2/39,=22/739,=22/739,=2/39
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,40,740,740,2,22,22,=2/40,=22/740,=22/740,=2/40
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,41,741,741,2,22,22,=2/41,=22/741,=22/741,=2/41
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,42,742,742,2,22,22,=2/42,=22/742,=22/742,=2/42
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,43,743,743,2,22,22,=2/43,=22/743,=22/743,=2/43
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,44,744,744,2,22,22,=2/44,=22/744,=22/744,=2/44
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,45,745,745,2,22,22,=2/45,=22/745,=22/745,=2/45
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,46,746,746,2,22,22,=2/46,=22/746,=22/746,=2/46
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,47,747,747,2,22,22,=2/47,=22/747,=22/747,=2/47
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,48,748,748,2,22,22,=2/48,=22/748,=22/748,=2/48
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,49,749,749,2,22,22,=2/49,=22/749,=22/749,=2/49
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,50,750,750,2,22,22,=2/50,=22/750,=22/750,=2/50
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,51,751,751,2,22,22,=2/51,=22/751,=22/751,=2/51
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,52,752,752,2,22,22,=2/52,=22/752,=22/752,=2/52
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,53,753,753,2,22,22,=2/53,=22/753,=22/753,=2/53
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,54,754,754,2,22,22,=2/54,=22/754,=22/754,=2/54
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,55,755,755,2,22,22,=2/55,=22/755,=22/755,=2/55
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,1,56,756,756,3,23,23,=3/56,=23/756,=23/756,=3/56
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,57,757,757,3,23,23,=3/57,=23/757,=23/757,=3/57
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,58,758,758,3,23,23,=3/58,=23/758,=23/758,=3/58
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,59,759,759,3,23,23,=3/59,=23/759,=23/759,=3/59
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,60,760,760,3,23,23,=3/60,=23/760,=23/760,=3/60
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,61,761,761,3,23,23,=3/61,=23/761,=23/761,=3/61
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,62,762,762,3,23,23,=3/62,=23/762,=23/762,=3/62
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,63,763,763,3,23,23,=3/63,=23/763,=23/763,=3/63
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,64,764,764,3,23,23,=3/64,=23/764,=23/764,=3/64
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,65,765,765,3,23,23,=3/65,=23/765,=23/765,=3/65
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,66,766,766,3,23,23,=3/66,=23/766,=23/766,=3/66
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,67,767,767,3,23,23,=3/67,=23/767,=23/767,=3/67
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,68,768,768,3,23,23,=3/68,=23/768,=23/768,=3/68
