Model,Type,Account,Steps,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,78,378,378,0,0,0,=0/78,=0/378,=0/378,=0/78
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,79,379,379,0,0,0,=0/79,=0/379,=0/379,=0/79
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,80,380,380,0,0,0,=0/80,=0/380,=0/380,=0/80
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,81,381,381,0,0,0,=0/81,=0/381,=0/381,=0/81
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,82,382,382,0,0,0,=0/82,=0/382,=0/382,=0/82
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,83,383,383,0,0,0,=0/83,=0/383,=0/383,=0/83
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,21,0,84,384,384,0,0,0,=0/84,=0/384,=0/384,=0/84
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,85,385,385,0,0,0,=0/85,=0/385,=0/385,=0/85
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,86,386,386,0,0,0,=0/86,=0/386,=0/386,=0/86
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,87,387,387,0,0,0,=0/87,=0/387,=0/387,=0/87
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,88,388,388,0,0,0,=0/88,=0/388,=0/388,=0/88
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,89,389,389,0,0,0,=0/89,=0/389,=0/389,=0/89
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,90,390,390,0,0,0,=0/90,=0/390,=0/390,=0/90
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,24,0,91,391,391,0,0,0,=0/91,=0/391,=0/391,=0/91
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,92,392,392,0,0,0,=0/92,=0/392,=0/392,=0/92
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,93,393,393,0,0,0,=0/93,=0/393,=0/393,=0/93
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,94,394,394,0,0,0,=0/94,=0/394,=0/394,=0/94
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,20,0,95,395,395,0,0,0,=0/95,=0/395,=0/395,=0/95
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,96,396,396,0,0,0,=0/96,=0/396,=0/396,=0/96
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,+,0,97,397,397,0,0,0,=0/97,=0/397,=0/397,=0/97
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,20,0,98,398,398,0,0,0,=0/98,=0/398,=0/398,=0/98
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,22,0,99,399,399,0,0,0,=0/99,=0/399,=0/399,=0/99
gemini-1.5-flash-8b-001,CoT,8wqByWs1-IGzur3V6uMgWQZBqcBBCn00AAUtXA==,28,0,100,400,400,0,0,0,=0/100,=0/400,=0/400,=0/100
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23,0,1,401,401,0,0,0,=0/1,=0/401,=0/401,=0/1
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,2,402,402,0,0,0,=0/2,=0/402,=0/402,=0/2
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,3,403,403,0,0,0,=0/3,=0/403,=0/403,=0/3
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,4,404,404,0,0,0,=0/4,=0/404,=0/404,=0/4
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,5,405,405,0,0,0,=0/5,=0/405,=0/405,=0/5
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,6,406,406,0,0,0,=0/6,=0/406,=0/406,=0/6
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,7,407,407,0,0,0,=0/7,=0/407,=0/407,=0/7
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,8,408,408,0,0,0,=0/8,=0/408,=0/408,=0/8
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,9,409,409,0,0,0,=0/9,=0/409,=0/409,=0/9
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,10,410,410,0,0,0,=0/10,=0/410,=0/410,=0/10
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,11,411,411,0,0,0,=0/11,=0/411,=0/411,=0/11
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,12,412,412,0,0,0,=0/12,=0/412,=0/412,=0/12
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,13,413,413,0,0,0,=0/13,=0/413,=0/413,=0/13
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,14,414,414,0,0,0,=0/14,=0/414,=0/414,=0/14
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,21,0,15,415,415,0,0,0,=0/15,=0/415,=0/415,=0/15
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,16,416,416,0,0,0,=0/16,=0/416,=0/416,=0/16
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,17,417,417,0,0,0,=0/17,=0/417,=0/417,=0/17
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,18,418,418,0,0,0,=0/18,=0/418,=0/418,=0/18
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,19,419,419,0,0,0,=0/19,=0/419,=0/419,=0/19
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,20,420,420,0,0,0,=0/20,=0/420,=0/420,=0/20
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,21,421,421,0,0,0,=0/21,=0/421,=0/421,=0/21
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,22,422,422,0,0,0,=0/22,=0/422,=0/422,=0/22
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,20,0,23,423,423,0,0,0,=0/23,=0/423,=0/423,=0/23
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,24,424,424,0,0,0,=0/24,=0/424,=0/424,=0/24
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,25,425,425,0,0,0,=0/25,=0/425,=0/425,=0/25
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,26,426,426,0,0,0,=0/26,=0/426,=0/426,=0/26
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,27,427,427,0,0,0,=0/27,=0/427,=0/427,=0/27
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,28,428,428,0,0,0,=0/28,=0/428,=0/428,=0/28
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,29,429,429,0,0,0,=0/29,=0/429,=0/429,=0/29
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,30,430,430,0,0,0,=0/30,=0/430,=0/430,=0/30
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,31,431,431,0,0,0,=0/31,=0/431,=0/431,=0/31
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,32,432,432,0,0,0,=0/32,=0/432,=0/432,=0/32
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,33,433,433,0,0,0,=0/33,=0/433,=0/433,=0/33
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,34,434,434,0,0,0,=0/34,=0/434,=0/434,=0/34
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,35,435,435,0,0,0,=0/35,=0/435,=0/435,=0/35
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,36,436,436,0,0,0,=0/36,=0/436,=0/436,=0/36
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,37,437,437,0,0,0,=0/37,=0/437,=0/437,=0/37
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,38,438,438,0,0,0,=0/38,=0/438,=0/438,=0/38
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,39,439,439,0,0,0,=0/39,=0/439,=0/439,=0/39
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,40,440,440,0,0,0,=0/40,=0/440,=0/440,=0/40
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,41,441,441,0,0,0,=0/41,=0/441,=0/441,=0/41
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,11,0,42,442,442,0,0,0,=0/42,=0/442,=0/442,=0/42
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,43,443,443,0,0,0,=0/43,=0/443,=0/443,=0/43
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,44,444,444,0,0,0,=0/44,=0/444,=0/444,=0/44
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,45,445,445,0,0,0,=0/45,=0/445,=0/445,=0/45
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,46,446,446,0,0,0,=0/46,=0/446,=0/446,=0/46
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,47,447,447,0,0,0,=0/47,=0/447,=0/447,=0/47
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,48,448,448,0,0,0,=0/48,=0/448,=0/448,=0/48
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,49,449,449,0,0,0,=0/49,=0/449,=0/449,=0/49
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,50,450,450,0,0,0,=0/50,=0/450,=0/450,=0/50
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,51,451,451,0,0,0,=0/51,=0/451,=0/451,=0/51
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,19,0,52,452,452,0,0,0,=0/52,=0/452,=0/452,=0/52
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,53,453,453,0,0,0,=0/53,=0/453,=0/453,=0/53
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,54,454,454,0,0,0,=0/54,=0/454,=0/454,=0/54
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,55,455,455,0,0,0,=0/55,=0/455,=0/455,=0/55
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,56,456,456,0,0,0,=0/56,=0/456,=0/456,=0/56
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,57,457,457,0,0,0,=0/57,=0/457,=0/457,=0/57
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,24,0,58,458,458,0,0,0,=0/58,=0/458,=0/458,=0/58
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,59,459,459,0,0,0,=0/59,=0/459,=0/459,=0/59
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,60,460,460,0,0,0,=0/60,=0/460,=0/460,=0/60
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,34,0,61,461,461,0,0,0,=0/61,=0/461,=0/461,=0/61
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,62,462,462,0,0,0,=0/62,=0/462,=0/462,=0/62
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,63,463,463,0,0,0,=0/63,=0/463,=0/463,=0/63
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,64,464,464,0,0,0,=0/64,=0/464,=0/464,=0/64
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,65,465,465,0,0,0,=0/65,=0/465,=0/465,=0/65
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,66,466,466,0,0,0,=0/66,=0/466,=0/466,=0/66
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,67,467,467,0,0,0,=0/67,=0/467,=0/467,=0/67
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,68,468,468,0,0,0,=0/68,=0/468,=0/468,=0/68
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,69,469,469,0,0,0,=0/69,=0/469,=0/469,=0/69
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,70,470,470,0,0,0,=0/70,=0/470,=0/470,=0/70
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,71,471,471,0,0,0,=0/71,=0/471,=0/471,=0/71
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,72,472,472,0,0,0,=0/72,=0/472,=0/472,=0/72
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,73,473,473,0,0,0,=0/73,=0/473,=0/473,=0/73
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,74,474,474,0,0,0,=0/74,=0/474,=0/474,=0/74
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,75,475,475,0,0,0,=0/75,=0/475,=0/475,=0/75
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,76,476,476,0,0,0,=0/76,=0/476,=0/476,=0/76
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,20,0,77,477,477,0,0,0,=0/77,=0/477,=0/477,=0/77
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,78,478,478,0,0,0,=0/78,=0/478,=0/478,=0/78
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,79,479,479,0,0,0,=0/79,=0/479,=0/479,=0/79
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,11,0,80,480,480,0,0,0,=0/80,=0/480,=0/480,=0/80
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,81,481,481,0,0,0,=0/81,=0/481,=0/481,=0/81
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,82,482,482,0,0,0,=0/82,=0/482,=0/482,=0/82
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,83,483,483,0,0,0,=0/83,=0/483,=0/483,=0/83
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,84,484,484,0,0,0,=0/84,=0/484,=0/484,=0/84
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,85,485,485,0,0,0,=0/85,=0/485,=0/485,=0/85
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,86,486,486,0,0,0,=0/86,=0/486,=0/486,=0/86
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,87,487,487,0,0,0,=0/87,=0/487,=0/487,=0/87
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,88,488,488,0,0,0,=0/88,=0/488,=0/488,=0/88
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,89,489,489,0,0,0,=0/89,=0/489,=0/489,=0/89
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,90,490,490,0,0,0,=0/90,=0/490,=0/490,=0/90
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,91,491,491,0,0,0,=0/91,=0/491,=0/491,=0/91
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,92,492,492,0,0,0,=0/92,=0/492,=0/492,=0/92
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,93,493,493,0,0,0,=0/93,=0/493,=0/493,=0/93
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,94,494,494,0,0,0,=0/94,=0/494,=0/494,=0/94
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,95,495,495,0,0,0,=0/95,=0/495,=0/495,=0/95
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,96,496,496,0,0,0,=0/96,=0/496,=0/496,=0/96
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,97,497,497,0,0,0,=0/97,=0/497,=0/497,=0/97
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,98,498,498,0,0,0,=0/98,=0/498,=0/498,=0/98
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,99,499,499,0,0,0,=0/99,=0/499,=0/499,=0/99
gemini-1.5-flash-8b-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,100,500,500,0,0,0,=0/100,=0/500,=0/500,=0/100
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,1,501,501,0,0,0,=0/1,=0/501,=0/501,=0/1
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,2,502,502,0,0,0,=0/2,=0/502,=0/502,=0/2
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,3,503,503,0,0,0,=0/3,=0/503,=0/503,=0/3
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,11,0,4,504,504,0,0,0,=0/4,=0/504,=0/504,=0/4
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,5,505,505,0,0,0,=0/5,=0/505,=0/505,=0/5
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,6,506,506,0,0,0,=0/6,=0/506,=0/506,=0/6
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,7,507,507,0,0,0,=0/7,=0/507,=0/507,=0/7
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,8,508,508,0,0,0,=0/8,=0/508,=0/508,=0/8
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,9,509,509,0,0,0,=0/9,=0/509,=0/509,=0/9
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,10,510,510,0,0,0,=0/10,=0/510,=0/510,=0/10
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,11,511,511,0,0,0,=0/11,=0/511,=0/511,=0/11
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,12,512,512,0,0,0,=0/12,=0/512,=0/512,=0/12
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,13,513,513,0,0,0,=0/13,=0/513,=0/513,=0/13
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,14,514,514,0,0,0,=0/14,=0/514,=0/514,=0/14
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,15,515,515,0,0,0,=0/15,=0/515,=0/515,=0/15
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,16,516,516,0,0,0,=0/16,=0/516,=0/516,=0/16
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,17,517,517,0,0,0,=0/17,=0/517,=0/517,=0/17
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,18,518,518,0,0,0,=0/18,=0/518,=0/518,=0/18
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,19,519,519,0,0,0,=0/19,=0/519,=0/519,=0/19
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,20,520,520,0,0,0,=0/20,=0/520,=0/520,=0/20
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,21,521,521,0,0,0,=0/21,=0/521,=0/521,=0/21
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,22,522,522,0,0,0,=0/22,=0/522,=0/522,=0/22
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,23,523,523,0,0,0,=0/23,=0/523,=0/523,=0/23
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,24,524,524,0,0,0,=0/24,=0/524,=0/524,=0/24
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,25,525,525,0,0,0,=0/25,=0/525,=0/525,=0/25
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,26,526,526,0,0,0,=0/26,=0/526,=0/526,=0/26
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,27,527,527,0,0,0,=0/27,=0/527,=0/527,=0/27
gemini-1.5-flash-8b-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,28,528,528,0,0,0,=0/28,=0/528,=0/528,=0/28
