Model,Account,Answer,Correct,Repetition per Account(Model),Repetition per Question(Model),Account(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Question(Model) Percentual
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,152,952,0,0,=0/152,=0/952
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,153,953,0,0,=0/153,=0/953
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,154,954,0,0,=0/154,=0/954
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,155,955,0,0,=0/155,=0/955
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,156,956,0,0,=0/156,=0/956
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,157,957,0,0,=0/157,=0/957
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,158,958,0,0,=0/158,=0/958
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,159,959,0,0,=0/159,=0/959
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,160,960,0,0,=0/160,=0/960
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,161,961,0,0,=0/161,=0/961
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,108,0,162,962,0,0,=0/162,=0/962
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,163,963,0,0,=0/163,=0/963
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,164,964,0,0,=0/164,=0/964
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,48,0,165,965,0,0,=0/165,=0/965
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,166,966,0,0,=0/166,=0/966
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,167,967,0,0,=0/167,=0/967
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,168,968,0,0,=0/168,=0/968
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,169,969,0,0,=0/169,=0/969
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,170,970,0,0,=0/170,=0/970
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,108,0,171,971,0,0,=0/171,=0/971
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,172,972,0,0,=0/172,=0/972
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,173,973,0,0,=0/173,=0/973
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,174,974,0,0,=0/174,=0/974
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,48,0,175,975,0,0,=0/175,=0/975
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,176,976,0,0,=0/176,=0/976
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,177,977,0,0,=0/177,=0/977
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,108,0,178,978,0,0,=0/178,=0/978
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,179,979,0,0,=0/179,=0/979
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,180,980,0,0,=0/180,=0/980
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,181,981,0,0,=0/181,=0/981
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,182,982,0,0,=0/182,=0/982
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,108,0,183,983,0,0,=0/183,=0/983
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,184,984,0,0,=0/184,=0/984
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,185,985,0,0,=0/185,=0/985
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,186,986,0,0,=0/186,=0/986
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,187,987,0,0,=0/187,=0/987
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,188,988,0,0,=0/188,=0/988
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,189,989,0,0,=0/189,=0/989
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,190,990,0,0,=0/190,=0/990
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,191,991,0,0,=0/191,=0/991
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,108,0,192,992,0,0,=0/192,=0/992
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,193,993,0,0,=0/193,=0/993
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,194,994,0,0,=0/194,=0/994
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,108,0,195,995,0,0,=0/195,=0/995
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,196,996,0,0,=0/196,=0/996
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,197,997,0,0,=0/197,=0/997
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,198,998,0,0,=0/198,=0/998
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,108,0,199,999,0,0,=0/199,=0/999
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,200,1000,0,0,=0/200,=0/1000
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,1,1001,0,0,=0/1,=0/1001
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,2,1002,0,0,=0/2,=0/1002
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,3,1003,0,0,=0/3,=0/1003
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,4,1004,0,0,=0/4,=0/1004
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,5,1005,0,0,=0/5,=0/1005
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,6,1006,0,0,=0/6,=0/1006
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,7,1007,0,0,=0/7,=0/1007
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,8,1008,0,0,=0/8,=0/1008
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,9,1009,0,0,=0/9,=0/1009
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,10,1010,0,0,=0/10,=0/1010
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,11,1011,0,0,=0/11,=0/1011
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,12,1012,0,0,=0/12,=0/1012
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,13,1013,0,0,=0/13,=0/1013
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,14,1014,0,0,=0/14,=0/1014
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,15,1015,0,0,=0/15,=0/1015
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,16,1016,0,0,=0/16,=0/1016
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,17,1017,0,0,=0/17,=0/1017
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,18,1018,0,0,=0/18,=0/1018
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,19,1019,0,0,=0/19,=0/1019
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,20,1020,0,0,=0/20,=0/1020
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,21,1021,0,0,=0/21,=0/1021
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,22,1022,0,0,=0/22,=0/1022
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,23,1023,0,0,=0/23,=0/1023
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,24,1024,0,0,=0/24,=0/1024
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,25,1025,0,0,=0/25,=0/1025
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,26,1026,0,0,=0/26,=0/1026
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,27,1027,0,0,=0/27,=0/1027
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,28,1028,0,0,=0/28,=0/1028
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,29,1029,0,0,=0/29,=0/1029
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,30,1030,0,0,=0/30,=0/1030
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,31,1031,0,0,=0/31,=0/1031
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,32,1032,0,0,=0/32,=0/1032
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,33,1033,0,0,=0/33,=0/1033
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,34,1034,0,0,=0/34,=0/1034
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,35,1035,0,0,=0/35,=0/1035
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,36,1036,0,0,=0/36,=0/1036
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,37,1037,0,0,=0/37,=0/1037
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,38,1038,0,0,=0/38,=0/1038
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,39,1039,0,0,=0/39,=0/1039
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,40,1040,0,0,=0/40,=0/1040
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,41,1041,0,0,=0/41,=0/1041
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,42,1042,0,0,=0/42,=0/1042
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,43,1043,0,0,=0/43,=0/1043
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,44,1044,0,0,=0/44,=0/1044
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,45,1045,0,0,=0/45,=0/1045
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,46,1046,0,0,=0/46,=0/1046
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,47,1047,0,0,=0/47,=0/1047
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,48,1048,0,0,=0/48,=0/1048
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,49,1049,0,0,=0/49,=0/1049
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,50,1050,0,0,=0/50,=0/1050
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,51,1051,0,0,=0/51,=0/1051
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,52,1052,0,0,=0/52,=0/1052
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,53,1053,0,0,=0/53,=0/1053
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,54,1054,0,0,=0/54,=0/1054
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,55,1055,0,0,=0/55,=0/1055
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,56,1056,0,0,=0/56,=0/1056
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,57,1057,0,0,=0/57,=0/1057
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,58,1058,0,0,=0/58,=0/1058
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,59,1059,0,0,=0/59,=0/1059
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,60,1060,0,0,=0/60,=0/1060
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,61,1061,0,0,=0/61,=0/1061
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,62,1062,0,0,=0/62,=0/1062
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,63,1063,0,0,=0/63,=0/1063
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,64,1064,0,0,=0/64,=0/1064
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,65,1065,0,0,=0/65,=0/1065
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,66,1066,0,0,=0/66,=0/1066
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,67,1067,0,0,=0/67,=0/1067
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,68,1068,0,0,=0/68,=0/1068
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,69,1069,0,0,=0/69,=0/1069
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,70,1070,0,0,=0/70,=0/1070
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,71,1071,0,0,=0/71,=0/1071
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,72,1072,0,0,=0/72,=0/1072
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,73,1073,0,0,=0/73,=0/1073
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,74,1074,0,0,=0/74,=0/1074
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,75,1075,0,0,=0/75,=0/1075
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,76,1076,0,0,=0/76,=0/1076
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,77,1077,0,0,=0/77,=0/1077
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,78,1078,0,0,=0/78,=0/1078
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,79,1079,0,0,=0/79,=0/1079
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,80,1080,0,0,=0/80,=0/1080
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,81,1081,0,0,=0/81,=0/1081
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,82,1082,0,0,=0/82,=0/1082
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,83,1083,0,0,=0/83,=0/1083
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,84,1084,0,0,=0/84,=0/1084
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,85,1085,0,0,=0/85,=0/1085
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,86,1086,0,0,=0/86,=0/1086
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,87,1087,0,0,=0/87,=0/1087
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,88,1088,0,0,=0/88,=0/1088
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,89,1089,0,0,=0/89,=0/1089
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,90,1090,0,0,=0/90,=0/1090
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,91,1091,0,0,=0/91,=0/1091
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,92,1092,0,0,=0/92,=0/1092
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,93,1093,0,0,=0/93,=0/1093
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,94,1094,0,0,=0/94,=0/1094
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,95,1095,0,0,=0/95,=0/1095
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,96,1096,0,0,=0/96,=0/1096
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,97,1097,0,0,=0/97,=0/1097
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,98,1098,0,0,=0/98,=0/1098
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,99,1099,0,0,=0/99,=0/1099
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,100,1100,0,0,=0/100,=0/1100
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,101,1101,0,0,=0/101,=0/1101
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,102,1102,0,0,=0/102,=0/1102
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,103,1103,0,0,=0/103,=0/1103
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,104,1104,0,0,=0/104,=0/1104
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,105,1105,0,0,=0/105,=0/1105
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,106,1106,0,0,=0/106,=0/1106
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,107,1107,0,0,=0/107,=0/1107
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,108,1108,0,0,=0/108,=0/1108
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,109,1109,0,0,=0/109,=0/1109
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,110,1110,0,0,=0/110,=0/1110
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,111,1111,0,0,=0/111,=0/1111
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,112,1112,0,0,=0/112,=0/1112
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,113,1113,0,0,=0/113,=0/1113
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,114,1114,0,0,=0/114,=0/1114
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,115,1115,0,0,=0/115,=0/1115
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,116,1116,0,0,=0/116,=0/1116
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,117,1117,0,0,=0/117,=0/1117
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,118,1118,0,0,=0/118,=0/1118
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,119,1119,0,0,=0/119,=0/1119
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,120,1120,0,0,=0/120,=0/1120
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,121,1121,0,0,=0/121,=0/1121
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,122,1122,0,0,=0/122,=0/1122
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,123,1123,0,0,=0/123,=0/1123
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,124,1124,0,0,=0/124,=0/1124
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,125,1125,0,0,=0/125,=0/1125
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,126,1126,0,0,=0/126,=0/1126
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,127,1127,0,0,=0/127,=0/1127
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,128,1128,0,0,=0/128,=0/1128
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,48,0,129,1129,0,0,=0/129,=0/1129
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,108,0,130,1130,0,0,=0/130,=0/1130
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,131,1131,0,0,=0/131,=0/1131
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,132,1132,0,0,=0/132,=0/1132
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,133,1133,0,0,=0/133,=0/1133
gemini-1.5-flash-002,q1_m7X2LC4GpkD9pGZPUgdKEh1GHdAAAJoqPMA==,+,0,134,1134,0,0,=0/134,=0/1134
