Model,Type,Account,Steps,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,67,467,467,0,0,0,=0/67,=0/467,=0/467,=0/67
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,68,468,468,0,0,0,=0/68,=0/468,=0/468,=0/68
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,69,469,469,0,0,0,=0/69,=0/469,=0/469,=0/69
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,70,470,470,0,0,0,=0/70,=0/470,=0/470,=0/70
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,71,471,471,0,0,0,=0/71,=0/471,=0/471,=0/71
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,72,472,472,0,0,0,=0/72,=0/472,=0/472,=0/72
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,73,473,473,0,0,0,=0/73,=0/473,=0/473,=0/73
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,74,474,474,0,0,0,=0/74,=0/474,=0/474,=0/74
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,75,475,475,0,0,0,=0/75,=0/475,=0/475,=0/75
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,76,476,476,0,0,0,=0/76,=0/476,=0/476,=0/76
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,77,477,477,0,0,0,=0/77,=0/477,=0/477,=0/77
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,78,478,478,0,0,0,=0/78,=0/478,=0/478,=0/78
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,79,479,479,0,0,0,=0/79,=0/479,=0/479,=0/79
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,80,480,480,0,0,0,=0/80,=0/480,=0/480,=0/80
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,81,481,481,0,0,0,=0/81,=0/481,=0/481,=0/81
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,82,482,482,0,0,0,=0/82,=0/482,=0/482,=0/82
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,83,483,483,0,0,0,=0/83,=0/483,=0/483,=0/83
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,84,484,484,0,0,0,=0/84,=0/484,=0/484,=0/84
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,85,485,485,0,0,0,=0/85,=0/485,=0/485,=0/85
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,9,0,86,486,486,0,0,0,=0/86,=0/486,=0/486,=0/86
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,87,487,487,0,0,0,=0/87,=0/487,=0/487,=0/87
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,88,488,488,0,0,0,=0/88,=0/488,=0/488,=0/88
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,89,489,489,0,0,0,=0/89,=0/489,=0/489,=0/89
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,90,490,490,0,0,0,=0/90,=0/490,=0/490,=0/90
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,91,491,491,0,0,0,=0/91,=0/491,=0/491,=0/91
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,92,492,492,0,0,0,=0/92,=0/492,=0/492,=0/92
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,93,493,493,0,0,0,=0/93,=0/493,=0/493,=0/93
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,94,494,494,0,0,0,=0/94,=0/494,=0/494,=0/94
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,95,495,495,0,0,0,=0/95,=0/495,=0/495,=0/95
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,0,96,496,496,0,0,0,=0/96,=0/496,=0/496,=0/96
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,97,497,497,0,0,0,=0/97,=0/497,=0/497,=0/97
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,98,498,498,0,0,0,=0/98,=0/498,=0/498,=0/98
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,9,0,99,499,499,0,0,0,=0/99,=0/499,=0/499,=0/99
gemini-1.5-flash-002,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,7,0,100,500,500,0,0,0,=0/100,=0/500,=0/500,=0/100
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,1,501,501,0,0,0,=0/1,=0/501,=0/501,=0/1
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,2,502,502,0,0,0,=0/2,=0/502,=0/502,=0/2
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,3,503,503,0,0,0,=0/3,=0/503,=0/503,=0/3
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,4,504,504,0,0,0,=0/4,=0/504,=0/504,=0/4
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,5,505,505,0,0,0,=0/5,=0/505,=0/505,=0/5
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,6,506,506,0,0,0,=0/6,=0/506,=0/506,=0/6
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,7,507,507,0,0,0,=0/7,=0/507,=0/507,=0/7
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,8,508,508,0,0,0,=0/8,=0/508,=0/508,=0/8
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,9,509,509,0,0,0,=0/9,=0/509,=0/509,=0/9
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,10,510,510,0,0,0,=0/10,=0/510,=0/510,=0/10
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,11,511,511,0,0,0,=0/11,=0/511,=0/511,=0/11
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,12,512,512,0,0,0,=0/12,=0/512,=0/512,=0/12
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,13,513,513,0,0,0,=0/13,=0/513,=0/513,=0/13
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,14,514,514,0,0,0,=0/14,=0/514,=0/514,=0/14
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,15,515,515,0,0,0,=0/15,=0/515,=0/515,=0/15
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,16,516,516,0,0,0,=0/16,=0/516,=0/516,=0/16
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,17,517,517,0,0,0,=0/17,=0/517,=0/517,=0/17
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,11,0,18,518,518,0,0,0,=0/18,=0/518,=0/518,=0/18
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,19,519,519,0,0,0,=0/19,=0/519,=0/519,=0/19
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,20,520,520,0,0,0,=0/20,=0/520,=0/520,=0/20
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,21,521,521,0,0,0,=0/21,=0/521,=0/521,=0/21
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,22,522,522,0,0,0,=0/22,=0/522,=0/522,=0/22
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,23,523,523,0,0,0,=0/23,=0/523,=0/523,=0/23
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,24,524,524,0,0,0,=0/24,=0/524,=0/524,=0/24
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,25,525,525,0,0,0,=0/25,=0/525,=0/525,=0/25
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,26,526,526,0,0,0,=0/26,=0/526,=0/526,=0/26
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,27,527,527,0,0,0,=0/27,=0/527,=0/527,=0/27
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,28,528,528,0,0,0,=0/28,=0/528,=0/528,=0/28
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,29,529,529,0,0,0,=0/29,=0/529,=0/529,=0/29
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,30,530,530,0,0,0,=0/30,=0/530,=0/530,=0/30
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,31,531,531,0,0,0,=0/31,=0/531,=0/531,=0/31
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,32,532,532,0,0,0,=0/32,=0/532,=0/532,=0/32
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,33,533,533,0,0,0,=0/33,=0/533,=0/533,=0/33
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,34,534,534,0,0,0,=0/34,=0/534,=0/534,=0/34
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,35,535,535,0,0,0,=0/35,=0/535,=0/535,=0/35
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,36,536,536,0,0,0,=0/36,=0/536,=0/536,=0/36
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,37,537,537,0,0,0,=0/37,=0/537,=0/537,=0/37
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,38,538,538,0,0,0,=0/38,=0/538,=0/538,=0/38
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,39,539,539,0,0,0,=0/39,=0/539,=0/539,=0/39
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,40,540,540,0,0,0,=0/40,=0/540,=0/540,=0/40
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,41,541,541,0,0,0,=0/41,=0/541,=0/541,=0/41
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,42,542,542,0,0,0,=0/42,=0/542,=0/542,=0/42
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,43,543,543,0,0,0,=0/43,=0/543,=0/543,=0/43
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,44,544,544,0,0,0,=0/44,=0/544,=0/544,=0/44
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,45,545,545,0,0,0,=0/45,=0/545,=0/545,=0/45
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,46,546,546,0,0,0,=0/46,=0/546,=0/546,=0/46
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,47,547,547,0,0,0,=0/47,=0/547,=0/547,=0/47
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,48,548,548,0,0,0,=0/48,=0/548,=0/548,=0/48
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,49,549,549,0,0,0,=0/49,=0/549,=0/549,=0/49
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,50,550,550,0,0,0,=0/50,=0/550,=0/550,=0/50
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,51,551,551,0,0,0,=0/51,=0/551,=0/551,=0/51
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,52,552,552,0,0,0,=0/52,=0/552,=0/552,=0/52
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,53,553,553,0,0,0,=0/53,=0/553,=0/553,=0/53
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,54,554,554,0,0,0,=0/54,=0/554,=0/554,=0/54
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,55,555,555,0,0,0,=0/55,=0/555,=0/555,=0/55
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,56,556,556,0,0,0,=0/56,=0/556,=0/556,=0/56
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,57,557,557,0,0,0,=0/57,=0/557,=0/557,=0/57
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,9,0,58,558,558,0,0,0,=0/58,=0/558,=0/558,=0/58
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,59,559,559,0,0,0,=0/59,=0/559,=0/559,=0/59
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,60,560,560,0,0,0,=0/60,=0/560,=0/560,=0/60
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,61,561,561,0,0,0,=0/61,=0/561,=0/561,=0/61
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,62,562,562,0,0,0,=0/62,=0/562,=0/562,=0/62
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,63,563,563,0,0,0,=0/63,=0/563,=0/563,=0/63
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,64,564,564,0,0,0,=0/64,=0/564,=0/564,=0/64
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,65,565,565,0,0,0,=0/65,=0/565,=0/565,=0/65
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,66,566,566,0,0,0,=0/66,=0/566,=0/566,=0/66
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,67,567,567,0,0,0,=0/67,=0/567,=0/567,=0/67
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,68,568,568,0,0,0,=0/68,=0/568,=0/568,=0/68
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,69,569,569,0,0,0,=0/69,=0/569,=0/569,=0/69
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,70,570,570,0,0,0,=0/70,=0/570,=0/570,=0/70
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,71,571,571,0,0,0,=0/71,=0/571,=0/571,=0/71
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,72,572,572,0,0,0,=0/72,=0/572,=0/572,=0/72
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,73,573,573,0,0,0,=0/73,=0/573,=0/573,=0/73
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,74,574,574,0,0,0,=0/74,=0/574,=0/574,=0/74
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,75,575,575,0,0,0,=0/75,=0/575,=0/575,=0/75
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,76,576,576,0,0,0,=0/76,=0/576,=0/576,=0/76
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,77,577,577,0,0,0,=0/77,=0/577,=0/577,=0/77
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,78,578,578,0,0,0,=0/78,=0/578,=0/578,=0/78
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,79,579,579,0,0,0,=0/79,=0/579,=0/579,=0/79
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,80,580,580,0,0,0,=0/80,=0/580,=0/580,=0/80
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,81,581,581,0,0,0,=0/81,=0/581,=0/581,=0/81
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,82,582,582,0,0,0,=0/82,=0/582,=0/582,=0/82
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,83,583,583,0,0,0,=0/83,=0/583,=0/583,=0/83
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,10,0,84,584,584,0,0,0,=0/84,=0/584,=0/584,=0/84
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,85,585,585,0,0,0,=0/85,=0/585,=0/585,=0/85
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,86,586,586,0,0,0,=0/86,=0/586,=0/586,=0/86
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,87,587,587,0,0,0,=0/87,=0/587,=0/587,=0/87
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,88,588,588,0,0,0,=0/88,=0/588,=0/588,=0/88
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,89,589,589,0,0,0,=0/89,=0/589,=0/589,=0/89
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,90,590,590,0,0,0,=0/90,=0/590,=0/590,=0/90
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,91,591,591,0,0,0,=0/91,=0/591,=0/591,=0/91
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,92,592,592,0,0,0,=0/92,=0/592,=0/592,=0/92
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,93,593,593,0,0,0,=0/93,=0/593,=0/593,=0/93
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,94,594,594,0,0,0,=0/94,=0/594,=0/594,=0/94
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,95,595,595,0,0,0,=0/95,=0/595,=0/595,=0/95
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,96,596,596,0,0,0,=0/96,=0/596,=0/596,=0/96
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,97,597,597,0,0,0,=0/97,=0/597,=0/597,=0/97
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,98,598,598,0,0,0,=0/98,=0/598,=0/598,=0/98
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,99,599,599,0,0,0,=0/99,=0/599,=0/599,=0/99
gemini-1.5-flash-002,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,100,600,600,0,0,0,=0/100,=0/600,=0/600,=0/100
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,1,601,601,0,0,0,=0/1,=0/601,=0/601,=0/1
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,2,602,602,0,0,0,=0/2,=0/602,=0/602,=0/2
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,3,603,603,0,0,0,=0/3,=0/603,=0/603,=0/3
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,4,604,604,0,0,0,=0/4,=0/604,=0/604,=0/4
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,5,605,605,0,0,0,=0/5,=0/605,=0/605,=0/5
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,6,606,606,0,0,0,=0/6,=0/606,=0/606,=0/6
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,7,607,607,0,0,0,=0/7,=0/607,=0/607,=0/7
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,8,608,608,0,0,0,=0/8,=0/608,=0/608,=0/8
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,9,609,609,0,0,0,=0/9,=0/609,=0/609,=0/9
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,10,610,610,0,0,0,=0/10,=0/610,=0/610,=0/10
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,11,611,611,0,0,0,=0/11,=0/611,=0/611,=0/11
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,12,612,612,0,0,0,=0/12,=0/612,=0/612,=0/12
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,13,613,613,0,0,0,=0/13,=0/613,=0/613,=0/13
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,14,614,614,0,0,0,=0/14,=0/614,=0/614,=0/14
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,15,615,615,0,0,0,=0/15,=0/615,=0/615,=0/15
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,16,616,616,0,0,0,=0/16,=0/616,=0/616,=0/16
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,17,617,617,0,0,0,=0/17,=0/617,=0/617,=0/17
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,18,618,618,0,0,0,=0/18,=0/618,=0/618,=0/18
gemini-1.5-flash-002,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,19,619,619,0,0,0,=0/19,=0/619,=0/619,=0/19
