Model,Account,Steps,Correct,Repetition per Account(Model),Repetition per Question(Model),Account(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Question(Model) Percentual
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,7,0,76,1176,0,0,=0/76,=0/1176
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,77,1177,0,0,=0/77,=0/1177
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,10,0,78,1178,0,0,=0/78,=0/1178
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,79,1179,0,0,=0/79,=0/1179
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,80,1180,0,0,=0/80,=0/1180
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,81,1181,0,0,=0/81,=0/1181
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,82,1182,0,0,=0/82,=0/1182
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,17,0,83,1183,0,0,=0/83,=0/1183
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,8,0,84,1184,0,0,=0/84,=0/1184
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,85,1185,0,0,=0/85,=0/1185
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,86,1186,0,0,=0/86,=0/1186
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,12,0,87,1187,0,0,=0/87,=0/1187
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,8,0,88,1188,0,0,=0/88,=0/1188
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,9,0,89,1189,0,0,=0/89,=0/1189
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,7,0,90,1190,0,0,=0/90,=0/1190
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,91,1191,0,0,=0/91,=0/1191
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,8,0,92,1192,0,0,=0/92,=0/1192
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,8,0,93,1193,0,0,=0/93,=0/1193
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,94,1194,0,0,=0/94,=0/1194
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,95,1195,0,0,=0/95,=0/1195
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,12,0,96,1196,0,0,=0/96,=0/1196
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,97,1197,0,0,=0/97,=0/1197
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,98,1198,0,0,=0/98,=0/1198
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,12,0,99,1199,0,0,=0/99,=0/1199
gemini-1.5-flash-002,ZsmLdbeGuqIJRWi_1pUfj0g7lP4oZXMuz1t7QQ==,+,0,100,1200,0,0,=0/100,=0/1200
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,1,1,0,0,=0/1,=0/1
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,2,2,0,0,=0/2,=0/2
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,3,3,0,0,=0/3,=0/3
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,4,4,0,0,=0/4,=0/4
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,5,5,0,0,=0/5,=0/5
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,6,6,0,0,=0/6,=0/6
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,7,7,0,0,=0/7,=0/7
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,8,8,0,0,=0/8,=0/8
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,9,9,0,0,=0/9,=0/9
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,10,10,0,0,=0/10,=0/10
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,11,11,0,0,=0/11,=0/11
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,12,12,0,0,=0/12,=0/12
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,13,13,0,0,=0/13,=0/13
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,14,14,0,0,=0/14,=0/14
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,15,15,0,0,=0/15,=0/15
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,16,16,0,0,=0/16,=0/16
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,17,17,0,0,=0/17,=0/17
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,6,0,18,18,0,0,=0/18,=0/18
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,19,19,0,0,=0/19,=0/19
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,20,20,0,0,=0/20,=0/20
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,21,21,0,0,=0/21,=0/21
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,22,22,0,0,=0/22,=0/22
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,23,23,0,0,=0/23,=0/23
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,24,24,0,0,=0/24,=0/24
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,25,25,0,0,=0/25,=0/25
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,26,26,0,0,=0/26,=0/26
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,27,27,0,0,=0/27,=0/27
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,28,28,0,0,=0/28,=0/28
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,29,29,0,0,=0/29,=0/29
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,30,30,0,0,=0/30,=0/30
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,31,31,0,0,=0/31,=0/31
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,32,32,0,0,=0/32,=0/32
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,33,33,0,0,=0/33,=0/33
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,34,34,0,0,=0/34,=0/34
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,35,35,0,0,=0/35,=0/35
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,36,36,0,0,=0/36,=0/36
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,10,0,37,37,0,0,=0/37,=0/37
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,38,38,0,0,=0/38,=0/38
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,39,39,0,0,=0/39,=0/39
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,40,40,0,0,=0/40,=0/40
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,41,41,0,0,=0/41,=0/41
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,42,42,0,0,=0/42,=0/42
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,43,43,0,0,=0/43,=0/43
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,44,44,0,0,=0/44,=0/44
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,45,45,0,0,=0/45,=0/45
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,46,46,0,0,=0/46,=0/46
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,47,47,0,0,=0/47,=0/47
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,48,48,0,0,=0/48,=0/48
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,49,49,0,0,=0/49,=0/49
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,14,0,50,50,0,0,=0/50,=0/50
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,51,51,0,0,=0/51,=0/51
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,52,52,0,0,=0/52,=0/52
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,53,53,0,0,=0/53,=0/53
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,54,54,0,0,=0/54,=0/54
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,55,55,0,0,=0/55,=0/55
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,56,56,0,0,=0/56,=0/56
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,57,57,0,0,=0/57,=0/57
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,58,58,0,0,=0/58,=0/58
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,9,0,59,59,0,0,=0/59,=0/59
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,60,60,0,0,=0/60,=0/60
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,61,61,0,0,=0/61,=0/61
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,62,62,0,0,=0/62,=0/62
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,63,63,0,0,=0/63,=0/63
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,64,64,0,0,=0/64,=0/64
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,65,65,0,0,=0/65,=0/65
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,66,66,0,0,=0/66,=0/66
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,67,67,0,0,=0/67,=0/67
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,68,68,0,0,=0/68,=0/68
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,69,69,0,0,=0/69,=0/69
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,70,70,0,0,=0/70,=0/70
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,71,71,0,0,=0/71,=0/71
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,13,0,72,72,0,0,=0/72,=0/72
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,73,73,0,0,=0/73,=0/73
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,74,74,0,0,=0/74,=0/74
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,75,75,0,0,=0/75,=0/75
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,76,76,0,0,=0/76,=0/76
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,77,77,0,0,=0/77,=0/77
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,78,78,0,0,=0/78,=0/78
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,79,79,0,0,=0/79,=0/79
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,80,80,0,0,=0/80,=0/80
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,81,81,0,0,=0/81,=0/81
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,82,82,0,0,=0/82,=0/82
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,5,0,83,83,0,0,=0/83,=0/83
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,84,84,0,0,=0/84,=0/84
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,85,85,0,0,=0/85,=0/85
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,86,86,0,0,=0/86,=0/86
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,87,87,0,0,=0/87,=0/87
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,88,88,0,0,=0/88,=0/88
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,89,89,0,0,=0/89,=0/89
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,90,90,0,0,=0/90,=0/90
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,91,91,0,0,=0/91,=0/91
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,92,92,0,0,=0/92,=0/92
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,93,93,0,0,=0/93,=0/93
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,94,94,0,0,=0/94,=0/94
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,95,95,0,0,=0/95,=0/95
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,96,96,0,0,=0/96,=0/96
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,97,97,0,0,=0/97,=0/97
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,98,98,0,0,=0/98,=0/98
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,99,99,0,0,=0/99,=0/99
gemini-1.5-flash-8b-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,+,0,100,100,0,0,=0/100,=0/100
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,1,101,0,0,=0/1,=0/101
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,2,102,0,0,=0/2,=0/102
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,3,103,0,0,=0/3,=0/103
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,4,104,0,0,=0/4,=0/104
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,6,0,5,105,0,0,=0/5,=0/105
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,6,106,0,0,=0/6,=0/106
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,9,0,7,107,0,0,=0/7,=0/107
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,8,108,0,0,=0/8,=0/108
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,9,109,0,0,=0/9,=0/109
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,10,110,0,0,=0/10,=0/110
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,11,111,0,0,=0/11,=0/111
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,12,112,0,0,=0/12,=0/112
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,13,113,0,0,=0/13,=0/113
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,14,114,0,0,=0/14,=0/114
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,15,115,0,0,=0/15,=0/115
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,16,116,0,0,=0/16,=0/116
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,17,117,0,0,=0/17,=0/117
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,18,118,0,0,=0/18,=0/118
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,19,119,0,0,=0/19,=0/119
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,20,120,0,0,=0/20,=0/120
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,21,121,0,0,=0/21,=0/121
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,22,122,0,0,=0/22,=0/122
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,23,123,0,0,=0/23,=0/123
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,24,124,0,0,=0/24,=0/124
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,25,125,0,0,=0/25,=0/125
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,26,126,0,0,=0/26,=0/126
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,27,127,0,0,=0/27,=0/127
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,28,128,0,0,=0/28,=0/128
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,29,129,0,0,=0/29,=0/129
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,30,130,0,0,=0/30,=0/130
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,5,0,31,131,0,0,=0/31,=0/131
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,32,132,0,0,=0/32,=0/132
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,33,133,0,0,=0/33,=0/133
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,34,134,0,0,=0/34,=0/134
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,35,135,0,0,=0/35,=0/135
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,36,136,0,0,=0/36,=0/136
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,37,137,0,0,=0/37,=0/137
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,38,138,0,0,=0/38,=0/138
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,39,139,0,0,=0/39,=0/139
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,9,0,40,140,0,0,=0/40,=0/140
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,41,141,0,0,=0/41,=0/141
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,42,142,0,0,=0/42,=0/142
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,43,143,0,0,=0/43,=0/143
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,44,144,0,0,=0/44,=0/144
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,45,145,0,0,=0/45,=0/145
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,46,146,0,0,=0/46,=0/146
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,47,147,0,0,=0/47,=0/147
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,48,148,0,0,=0/48,=0/148
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,49,149,0,0,=0/49,=0/149
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,50,150,0,0,=0/50,=0/150
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,51,151,0,0,=0/51,=0/151
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,52,152,0,0,=0/52,=0/152
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,53,153,0,0,=0/53,=0/153
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,54,154,0,0,=0/54,=0/154
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,55,155,0,0,=0/55,=0/155
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,14,0,56,156,0,0,=0/56,=0/156
gemini-1.5-flash-8b-001,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,+,0,57,157,0,0,=0/57,=0/157
