Model,Type,Account,Answer,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,3,0,175,775,1575,50,0,431,=50/175,=0/775,=431/1575,=0/75
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,2,0,176,776,1576,50,0,431,=50/176,=0/776,=431/1576,=0/76
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,2,0,177,777,1577,50,0,431,=50/177,=0/777,=431/1577,=0/77
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,3,0,178,778,1578,50,0,431,=50/178,=0/778,=431/1578,=0/78
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,3,0,179,779,1579,50,0,431,=50/179,=0/779,=431/1579,=0/79
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,3,0,180,780,1580,50,0,431,=50/180,=0/780,=431/1580,=0/80
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,1,0,181,781,1581,50,0,431,=50/181,=0/781,=431/1581,=0/81
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,182,782,1582,50,0,431,=50/182,=0/782,=431/1582,=0/82
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,3,0,183,783,1583,50,0,431,=50/183,=0/783,=431/1583,=0/83
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,1,0,184,784,1584,50,0,431,=50/184,=0/784,=431/1584,=0/84
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,3,0,185,785,1585,50,0,431,=50/185,=0/785,=431/1585,=0/85
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,186,786,1586,50,0,431,=50/186,=0/786,=431/1586,=0/86
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,187,787,1587,50,0,431,=50/187,=0/787,=431/1587,=0/87
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,2,0,188,788,1588,50,0,431,=50/188,=0/788,=431/1588,=0/88
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,2,0,189,789,1589,50,0,431,=50/189,=0/789,=431/1589,=0/89
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,190,790,1590,50,0,431,=50/190,=0/790,=431/1590,=0/90
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,3,0,191,791,1591,50,0,431,=50/191,=0/791,=431/1591,=0/91
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,2,0,192,792,1592,50,0,431,=50/192,=0/792,=431/1592,=0/92
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,3,0,193,793,1593,50,0,431,=50/193,=0/793,=431/1593,=0/93
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,1,0,194,794,1594,50,0,431,=50/194,=0/794,=431/1594,=0/94
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,195,795,1595,50,0,431,=50/195,=0/795,=431/1595,=0/95
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,196,796,1596,50,0,431,=50/196,=0/796,=431/1596,=0/96
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,2,0,197,797,1597,50,0,431,=50/197,=0/797,=431/1597,=0/97
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,198,798,1598,50,0,431,=50/198,=0/798,=431/1598,=0/98
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,3,0,199,799,1599,50,0,431,=50/199,=0/799,=431/1599,=0/99
gemini-1.5-flash-8b-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,2,0,200,800,1600,50,0,431,=50/200,=0/800,=431/1600,=0/100
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,1,801,1601,1,432,432,=1/1,=432/801,=432/1601,=1/1
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,2,802,1602,2,433,433,=2/2,=433/802,=433/1602,=2/2
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,3,803,1603,2,433,433,=2/3,=433/803,=433/1603,=2/3
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,5,804,1605,2,433,433,=2/5,=433/804,=433/1605,=2/4
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,6,805,1606,2,433,433,=2/6,=433/805,=433/1606,=2/5
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,7,806,1607,3,434,434,=3/7,=434/806,=434/1607,=3/6
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,8,807,1608,4,435,435,=4/8,=435/807,=435/1608,=4/7
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,0,9,808,1609,4,435,435,=4/9,=435/808,=435/1609,=4/8
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,10,809,1610,4,435,435,=4/10,=435/809,=435/1610,=4/9
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,11,810,1611,5,436,436,=5/11,=436/810,=436/1611,=5/10
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,12,811,1612,6,437,437,=6/12,=437/811,=437/1612,=6/11
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,0,13,812,1613,6,437,437,=6/13,=437/812,=437/1613,=6/12
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,0,14,813,1614,6,437,437,=6/14,=437/813,=437/1614,=6/13
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,15,814,1615,7,438,438,=7/15,=438/814,=438/1615,=7/14
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,16,815,1616,8,439,439,=8/16,=439/815,=439/1616,=8/15
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,17,816,1617,9,440,440,=9/17,=440/816,=440/1617,=9/16
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,18,817,1618,10,441,441,=10/18,=441/817,=441/1618,=10/17
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,19,818,1619,11,442,442,=11/19,=442/818,=442/1619,=11/18
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,20,819,1620,11,442,442,=11/20,=442/819,=442/1620,=11/19
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,21,820,1621,12,443,443,=12/21,=443/820,=443/1621,=12/20
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,22,821,1622,12,443,443,=12/22,=443/821,=443/1622,=12/21
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,23,822,1623,12,443,443,=12/23,=443/822,=443/1623,=12/22
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,24,823,1624,13,444,444,=13/24,=444/823,=444/1624,=13/23
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,25,824,1625,14,445,445,=14/25,=445/824,=445/1625,=14/24
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,26,825,1626,15,446,446,=15/26,=446/825,=446/1626,=15/25
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,27,826,1627,16,447,447,=16/27,=447/826,=447/1627,=16/26
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,0,28,827,1628,16,447,447,=16/28,=447/827,=447/1628,=16/27
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,29,828,1629,16,447,447,=16/29,=447/828,=447/1629,=16/28
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,30,829,1630,16,447,447,=16/30,=447/829,=447/1630,=16/29
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,31,830,1631,17,448,448,=17/31,=448/830,=448/1631,=17/30
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,32,831,1632,18,449,449,=18/32,=449/831,=449/1632,=18/31
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,33,832,1633,19,450,450,=19/33,=450/832,=450/1633,=19/32
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,34,833,1634,19,450,450,=19/34,=450/833,=450/1634,=19/33
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,0,35,834,1635,19,450,450,=19/35,=450/834,=450/1635,=19/34
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,36,835,1636,19,450,450,=19/36,=450/835,=450/1636,=19/35
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,37,836,1637,20,451,451,=20/37,=451/836,=451/1637,=20/36
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,0,38,837,1638,20,451,451,=20/38,=451/837,=451/1638,=20/37
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,39,838,1639,21,452,452,=21/39,=452/838,=452/1639,=21/38
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,40,839,1640,22,453,453,=22/40,=453/839,=453/1640,=22/39
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,41,840,1641,23,454,454,=23/41,=454/840,=454/1641,=23/40
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,42,841,1642,24,455,455,=24/42,=455/841,=455/1642,=24/41
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,4,801,1604,2,0,433,=2/4,=0/801,=433/1604,=0/1
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,44,802,1644,24,0,455,=24/44,=0/802,=455/1644,=0/2
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,45,803,1645,24,0,455,=24/45,=0/803,=455/1645,=0/3
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,46,804,1646,24,0,455,=24/46,=0/804,=455/1646,=0/4
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,47,805,1647,24,0,455,=24/47,=0/805,=455/1647,=0/5
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,48,806,1648,24,0,455,=24/48,=0/806,=455/1648,=0/6
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,49,807,1649,24,0,455,=24/49,=0/807,=455/1649,=0/7
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,50,808,1650,24,0,455,=24/50,=0/808,=455/1650,=0/8
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,51,809,1651,24,0,455,=24/51,=0/809,=455/1651,=0/9
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,52,810,1652,24,0,455,=24/52,=0/810,=455/1652,=0/10
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,53,811,1653,24,0,455,=24/53,=0/811,=455/1653,=0/11
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,54,812,1654,24,0,455,=24/54,=0/812,=455/1654,=0/12
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,55,813,1655,24,0,455,=24/55,=0/813,=455/1655,=0/13
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,56,814,1656,24,0,455,=24/56,=0/814,=455/1656,=0/14
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,57,815,1657,24,0,455,=24/57,=0/815,=455/1657,=0/15
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,58,816,1658,24,0,455,=24/58,=0/816,=455/1658,=0/16
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,59,817,1659,24,0,455,=24/59,=0/817,=455/1659,=0/17
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,60,818,1660,24,0,455,=24/60,=0/818,=455/1660,=0/18
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,61,819,1661,24,0,455,=24/61,=0/819,=455/1661,=0/19
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,62,820,1662,24,0,455,=24/62,=0/820,=455/1662,=0/20
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,63,821,1663,24,0,455,=24/63,=0/821,=455/1663,=0/21
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,64,822,1664,24,0,455,=24/64,=0/822,=455/1664,=0/22
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,65,823,1665,24,0,455,=24/65,=0/823,=455/1665,=0/23
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,66,824,1666,24,0,455,=24/66,=0/824,=455/1666,=0/24
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,67,825,1667,24,0,455,=24/67,=0/825,=455/1667,=0/25
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,68,826,1668,24,0,455,=24/68,=0/826,=455/1668,=0/26
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,69,827,1669,24,0,455,=24/69,=0/827,=455/1669,=0/27
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,70,828,1670,24,0,455,=24/70,=0/828,=455/1670,=0/28
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,71,829,1671,24,0,455,=24/71,=0/829,=455/1671,=0/29
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,72,830,1672,24,0,455,=24/72,=0/830,=455/1672,=0/30
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,73,831,1673,24,0,455,=24/73,=0/831,=455/1673,=0/31
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,74,832,1674,24,0,455,=24/74,=0/832,=455/1674,=0/32
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,75,833,1675,24,0,455,=24/75,=0/833,=455/1675,=0/33
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,76,834,1676,24,0,455,=24/76,=0/834,=455/1676,=0/34
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,77,835,1677,24,0,455,=24/77,=0/835,=455/1677,=0/35
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,78,836,1678,24,0,455,=24/78,=0/836,=455/1678,=0/36
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,79,837,1679,24,0,455,=24/79,=0/837,=455/1679,=0/37
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,80,838,1680,24,0,455,=24/80,=0/838,=455/1680,=0/38
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,81,839,1681,24,0,455,=24/81,=0/839,=455/1681,=0/39
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,82,840,1682,24,0,455,=24/82,=0/840,=455/1682,=0/40
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,83,841,1683,24,0,455,=24/83,=0/841,=455/1683,=0/41
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,84,842,1684,24,0,455,=24/84,=0/842,=455/1684,=0/42
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,85,843,1685,24,0,455,=24/85,=0/843,=455/1685,=0/43
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,86,844,1686,24,0,455,=24/86,=0/844,=455/1686,=0/44
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,87,845,1687,24,0,455,=24/87,=0/845,=455/1687,=0/45
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,88,846,1688,24,0,455,=24/88,=0/846,=455/1688,=0/46
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,89,847,1689,24,0,455,=24/89,=0/847,=455/1689,=0/47
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,90,848,1690,24,0,455,=24/90,=0/848,=455/1690,=0/48
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,91,849,1691,24,0,455,=24/91,=0/849,=455/1691,=0/49
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,92,850,1692,24,0,455,=24/92,=0/850,=455/1692,=0/50
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,93,851,1693,24,0,455,=24/93,=0/851,=455/1693,=0/51
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,94,852,1694,24,0,455,=24/94,=0/852,=455/1694,=0/52
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,95,853,1695,24,0,455,=24/95,=0/853,=455/1695,=0/53
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,96,854,1696,24,0,455,=24/96,=0/854,=455/1696,=0/54
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,97,855,1697,24,0,455,=24/97,=0/855,=455/1697,=0/55
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,0,43,842,1643,24,455,455,=24/43,=455/842,=455/1643,=24/42
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,99,843,1699,24,455,455,=24/99,=455/843,=455/1699,=24/43
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,0,100,844,1700,24,455,455,=24/100,=455/844,=455/1700,=24/44
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,98,856,1698,24,0,455,=24/98,=0/856,=455/1698,=0/56
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,102,857,1702,24,0,455,=24/102,=0/857,=455/1702,=0/57
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,1,0,103,858,1703,24,0,455,=24/103,=0/858,=455/1703,=0/58
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,104,859,1704,24,0,455,=24/104,=0/859,=455/1704,=0/59
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,105,860,1705,24,0,455,=24/105,=0/860,=455/1705,=0/60
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,106,861,1706,24,0,455,=24/106,=0/861,=455/1706,=0/61
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,107,862,1707,24,0,455,=24/107,=0/862,=455/1707,=0/62
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,108,863,1708,24,0,455,=24/108,=0/863,=455/1708,=0/63
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,109,864,1709,24,0,455,=24/109,=0/864,=455/1709,=0/64
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,2,0,110,865,1710,24,0,455,=24/110,=0/865,=455/1710,=0/65
gemini-1.5-flash-8b-001,one_shot,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,3,0,111,866,1711,24,0,455,=24/111,=0/866,=455/1711,=0/66
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,0,101,845,1701,24,455,455,=24/101,=455/845,=455/1701,=24/45
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,113,846,1713,24,455,455,=24/113,=455/846,=455/1713,=24/46
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,114,847,1714,25,456,456,=25/114,=456/847,=456/1714,=25/47
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,115,848,1715,25,456,456,=25/115,=456/848,=456/1715,=25/48
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,116,849,1716,26,457,457,=26/116,=457/849,=457/1716,=26/49
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,0,117,850,1717,26,457,457,=26/117,=457/850,=457/1717,=26/50
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,118,851,1718,27,458,458,=27/118,=458/851,=458/1718,=27/51
gemini-1.5-flash-8b-001,CoT,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,0,1,119,852,1719,28,459,459,=28/119,=459/852,=459/1719,=28/52
