Model,Account,Steps,Correct,Repetition per Account(Model),Repetition per Question(Model),Account(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Question(Model) Percentual
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,11,656,0,1,=0/11,=1/656
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,12,657,0,1,=0/12,=1/657
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,13,658,0,1,=0/13,=1/658
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,11,0,14,659,0,1,=0/14,=1/659
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,19,0,15,660,0,1,=0/15,=1/660
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,16,661,0,1,=0/16,=1/661
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,10,0,17,662,0,1,=0/17,=1/662
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,18,663,0,1,=0/18,=1/663
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,19,664,0,1,=0/19,=1/664
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,19,0,20,665,0,1,=0/20,=1/665
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,21,666,0,1,=0/21,=1/666
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,16,0,22,667,0,1,=0/22,=1/667
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,23,668,0,1,=0/23,=1/668
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,19,0,24,669,0,1,=0/24,=1/669
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20,0,25,670,0,1,=0/25,=1/670
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,6,0,26,671,0,1,=0/26,=1/671
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20,0,27,672,0,1,=0/27,=1/672
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,28,673,0,1,=0/28,=1/673
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,11,0,29,674,0,1,=0/29,=1/674
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,30,675,0,1,=0/30,=1/675
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,31,676,0,1,=0/31,=1/676
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,32,677,0,1,=0/32,=1/677
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,33,678,0,1,=0/33,=1/678
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,17,0,34,679,0,1,=0/34,=1/679
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,35,680,0,1,=0/35,=1/680
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,36,681,0,1,=0/36,=1/681
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,37,682,0,1,=0/37,=1/682
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,10,0,38,683,0,1,=0/38,=1/683
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20,0,39,684,0,1,=0/39,=1/684
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,40,685,0,1,=0/40,=1/685
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,19,0,41,686,0,1,=0/41,=1/686
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,42,687,0,1,=0/42,=1/687
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,43,688,0,1,=0/43,=1/688
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,44,689,0,1,=0/44,=1/689
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,12,0,45,690,0,1,=0/45,=1/690
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,46,691,0,1,=0/46,=1/691
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,47,692,0,1,=0/47,=1/692
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,48,693,0,1,=0/48,=1/693
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,49,694,0,1,=0/49,=1/694
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,50,695,0,1,=0/50,=1/695
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,51,696,0,1,=0/51,=1/696
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,14,0,52,697,0,1,=0/52,=1/697
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,53,698,0,1,=0/53,=1/698
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,17,0,54,699,0,1,=0/54,=1/699
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,55,700,0,1,=0/55,=1/700
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20,0,56,701,0,1,=0/56,=1/701
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,6,0,57,702,0,1,=0/57,=1/702
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,58,703,0,1,=0/58,=1/703
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,10,0,59,704,0,1,=0/59,=1/704
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,60,705,0,1,=0/60,=1/705
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,61,706,0,1,=0/61,=1/706
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,62,707,0,1,=0/62,=1/707
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,63,708,0,1,=0/63,=1/708
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,16,0,64,709,0,1,=0/64,=1/709
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,11,0,65,710,0,1,=0/65,=1/710
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,66,711,0,1,=0/66,=1/711
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,67,712,0,1,=0/67,=1/712
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,11,0,68,713,0,1,=0/68,=1/713
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,15,0,69,714,0,1,=0/69,=1/714
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,8,0,70,715,0,1,=0/70,=1/715
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,71,716,0,1,=0/71,=1/716
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,72,717,0,1,=0/72,=1/717
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,73,718,0,1,=0/73,=1/718
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,74,719,0,1,=0/74,=1/719
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,9,0,75,720,0,1,=0/75,=1/720
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,76,721,0,1,=0/76,=1/721
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,77,722,0,1,=0/77,=1/722
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,13,0,78,723,0,1,=0/78,=1/723
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,13,0,79,724,0,1,=0/79,=1/724
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,80,725,0,1,=0/80,=1/725
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,81,726,0,1,=0/81,=1/726
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,82,727,0,1,=0/82,=1/727
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,83,728,0,1,=0/83,=1/728
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,84,729,0,1,=0/84,=1/729
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,85,730,0,1,=0/85,=1/730
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,86,731,0,1,=0/86,=1/731
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,87,732,0,1,=0/87,=1/732
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,88,733,0,1,=0/88,=1/733
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,89,734,0,1,=0/89,=1/734
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,90,735,0,1,=0/90,=1/735
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,91,736,0,1,=0/91,=1/736
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,92,737,0,1,=0/92,=1/737
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,93,738,0,1,=0/93,=1/738
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,94,739,0,1,=0/94,=1/739
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,95,740,0,1,=0/95,=1/740
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,96,741,0,1,=0/96,=1/741
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,97,742,0,1,=0/97,=1/742
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,98,743,0,1,=0/98,=1/743
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,16,0,99,744,0,1,=0/99,=1/744
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,100,745,0,1,=0/100,=1/745
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,101,746,0,1,=0/101,=1/746
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,102,747,0,1,=0/102,=1/747
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,103,748,0,1,=0/103,=1/748
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,13,0,104,749,0,1,=0/104,=1/749
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,105,750,0,1,=0/105,=1/750
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,106,751,0,1,=0/106,=1/751
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,107,752,0,1,=0/107,=1/752
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,108,753,0,1,=0/108,=1/753
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,109,754,0,1,=0/109,=1/754
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,110,755,0,1,=0/110,=1/755
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,111,756,0,1,=0/111,=1/756
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,112,757,0,1,=0/112,=1/757
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,113,758,0,1,=0/113,=1/758
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,114,759,0,1,=0/114,=1/759
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,115,760,0,1,=0/115,=1/760
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,4,0,116,761,0,1,=0/116,=1/761
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,7,0,117,762,0,1,=0/117,=1/762
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,118,763,0,1,=0/118,=1/763
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,5,0,119,764,0,1,=0/119,=1/764
gemini-1.5-flash-002,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,6,0,120,765,0,1,=0/120,=1/765
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,1,766,0,1,=0/1,=1/766
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,2,767,0,1,=0/2,=1/767
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,3,768,0,1,=0/3,=1/768
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,4,769,0,1,=0/4,=1/769
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,5,770,0,1,=0/5,=1/770
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,15,0,6,771,0,1,=0/6,=1/771
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,0,7,772,0,1,=0/7,=1/772
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,8,773,0,1,=0/8,=1/773
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,9,774,0,1,=0/9,=1/774
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,10,775,0,1,=0/10,=1/775
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,11,776,0,1,=0/11,=1/776
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,12,777,0,1,=0/12,=1/777
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,13,778,0,1,=0/13,=1/778
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,14,779,0,1,=0/14,=1/779
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,15,780,0,1,=0/15,=1/780
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,19,0,16,781,0,1,=0/16,=1/781
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,17,782,0,1,=0/17,=1/782
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,18,783,0,1,=0/18,=1/783
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,11,0,19,784,0,1,=0/19,=1/784
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,20,785,0,1,=0/20,=1/785
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,21,786,0,1,=0/21,=1/786
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,22,787,0,1,=0/22,=1/787
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,14,0,23,788,0,1,=0/23,=1/788
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,24,789,0,1,=0/24,=1/789
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,25,790,0,1,=0/25,=1/790
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,20,0,26,791,0,1,=0/26,=1/791
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,18,0,27,792,0,1,=0/27,=1/792
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,28,793,0,1,=0/28,=1/793
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,29,794,0,1,=0/29,=1/794
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,30,795,0,1,=0/30,=1/795
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,31,796,0,1,=0/31,=1/796
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,32,797,0,1,=0/32,=1/797
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,20,0,33,798,0,1,=0/33,=1/798
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,34,799,0,1,=0/34,=1/799
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,0,35,800,0,1,=0/35,=1/800
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,36,801,0,1,=0/36,=1/801
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,37,802,0,1,=0/37,=1/802
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,14,0,38,803,0,1,=0/38,=1/803
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,39,804,0,1,=0/39,=1/804
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,0,40,805,0,1,=0/40,=1/805
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,0,41,806,0,1,=0/41,=1/806
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,20,0,42,807,0,1,=0/42,=1/807
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,43,808,0,1,=0/43,=1/808
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,44,809,0,1,=0/44,=1/809
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,45,810,0,1,=0/45,=1/810
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,16,0,46,811,0,1,=0/46,=1/811
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,47,812,0,1,=0/47,=1/812
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,48,813,0,1,=0/48,=1/813
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,6,0,49,814,0,1,=0/49,=1/814
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,50,815,0,1,=0/50,=1/815
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,51,816,0,1,=0/51,=1/816
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,0,52,817,0,1,=0/52,=1/817
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,11,0,53,818,0,1,=0/53,=1/818
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,54,819,0,1,=0/54,=1/819
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,55,820,0,1,=0/55,=1/820
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,56,821,0,1,=0/56,=1/821
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,57,822,0,1,=0/57,=1/822
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,58,823,0,1,=0/58,=1/823
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,59,824,0,1,=0/59,=1/824
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,60,825,0,1,=0/60,=1/825
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,13,0,61,826,0,1,=0/61,=1/826
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,0,62,827,0,1,=0/62,=1/827
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,63,828,0,1,=0/63,=1/828
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,14,0,64,829,0,1,=0/64,=1/829
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,65,830,0,1,=0/65,=1/830
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,66,831,0,1,=0/66,=1/831
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,13,0,67,832,0,1,=0/67,=1/832
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,20,0,68,833,0,1,=0/68,=1/833
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,7,0,69,834,0,1,=0/69,=1/834
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,9,0,70,835,0,1,=0/70,=1/835
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,71,836,0,1,=0/71,=1/836
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,72,837,0,1,=0/72,=1/837
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,73,838,0,1,=0/73,=1/838
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,19,0,74,839,0,1,=0/74,=1/839
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,75,840,0,1,=0/75,=1/840
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,76,841,0,1,=0/76,=1/841
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,4,0,77,842,0,1,=0/77,=1/842
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,14,0,78,843,0,1,=0/78,=1/843
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,79,844,0,1,=0/79,=1/844
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,80,845,0,1,=0/80,=1/845
gemini-1.5-flash-002,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,5,0,81,846,0,1,=0/81,=1/846
